"","dir","region","text","discRole","evBasis","antPres","antText","antEmbed","antMod","antNeg","antSubj","emb","embTense","embSubj","comText","comMod","comNeg","comSubj","subjPred","subjPredType","ovExp","ovExpExp","ovExpInt","target","fullText","Speaker","F0","Start","End","Duration"
"141","Popcast4",45,NA,"ContentSurprise","1stPerson","Present",NA,FALSE,"None",TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"oh","JC2: capital P pop. 
JC1: The thing it's referencing? 
JC2: Yeah. And this feels a little -- it's both. But- 
CG: That's actually how I felt about Charli X C X's his records this year. 
JC2: So, I'm not going to name names, but as I said- 
CG: <<oh>> okay. 
JC2: -there's a class of these artists- 
CG: Sorry. {LG} 
JC1: {LG} Just saying. 
JC2: There's a c- -- whole class -- this is a -- a whole genre, basically from the last five years, I would say. 
JC1: But are you talking, like, PC 

","CG",118.7321058,742.0405617,742.2292469,188.6852304
"142","Popcast4",46,"okay","BehaviorAgreement","1stPerson","Present","so i'm not going to name names but as i said",FALSE,"None",TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC2: capital P pop. 
JC1: The thing it's referencing? 
JC2: Yeah. And this feels a little -- it's both. But- 
CG: That's actually how I felt about Charli X C X's his records this year. 
JC2: So, I'm not going to name names, but as I said- 
CG: Oh, <<okay>> 
JC2: -there's a class of these artists- 
CG: Sorry. {LG} 
JC1: {LG} Just saying. 
JC2: There's a c- -- whole class -- this is a -- a whole genre, basically from the last five years, I would say. 
JC1: But are you talking, like, PC 

","CG",125.1386094,742.2292469,742.5257523,296.505362
"143","Popcast4",47,"okay","Phatic","1stPerson",NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC1: {LG} Just saying. 
JC2: There's a c- -- whole class -- this is a -- a whole genre, basically from the last five years, I would say. 
JC1: But are you talking, like, PC music stuff? 
CG: He's not naming names here, Jon. {LG} 
JC1: <<okay>> let's say, hypothetically, you're talking about PC music. If you were talking about PC music, I think what you're saying makes a lot of sense. The thing that I get from the Kim Petras record and that I 

","JC1",211.9396365,755.243729,755.884,640.2709975
"144","Popcast4",48,"okay","Phatic","1stPerson",NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC1: and that I don't explicitly get from PC music -- PC music feels like commentary to me. Kim Petras feels like a dutiful student, with- 
JC2: <<okay>> so you don't think it's commentary. 
JC1: I don't. Now, Kim Petras works with the Doctor Luke team, depending who you ask, and what answer you get, 

","JC2",NA,775.005,775.235,230
"145","Popcast4",49,"no",NA,"Other",NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JC1: of came back to it a few months later because I had the same kind of skepticism of like, 'did I go maybe a little too hard for this record?' And like, when I was putting this list together, I listened to it again. And I was like, <<no>> this -- I feel like these songs are solid. Now, the thing that's made me not solid that maybe is tough in the big picture is I don't think she has like a world-class voice 

","JC1",154.9071548,824.12,824.33,210
"146","Popcast4",50,"oh",NA,"1stPerson","Present","don't you find there's something unctuous about carly rae jepsen's voice",FALSE,NA,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,"unctuous","PPT",NA,NA,NA,"oh","JC2: whole bit and changed the name, you could be talking about a different artist. 
JC1: Don't you find there's something unctuous about Carly Rae Jepsen's voice? 
JC2: <<oh>> say it- 
CG: {LG} 
JC1: Carly Rae {NI} -- don't you find there's something a little unctuous? 
CG: I prefer the voice. 

","JC2",149.5701843,856.48,856.65,170
"147","Popcast4",51,"yeah",NA,"1stPerson","Present",NA,FALSE,"None",TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC2: it- 
CG: {LG} 
JC1: Carly Rae {NI} -- don't you find there's something a little unctuous? 
CG: I prefer the voice. 
JC2: I'm not writing for this Carly Rae album, also. 
JC1: <<yeah>> yeah -- no -- I mean, to me, the -- the kind of, like, muted shrillness of the Kim Petras voice is an appropriate fit for the production choices. I sometimes think that the ideologies 

","JC1",222.1426396,869.015,869.085,70
"148","Popcast4",52,"yeah","Phatic","1stPerson","Present","i'm not writing for this carly rae album also",FALSE,"None",TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC2: it- 
CG: {LG} 
JC1: Carly Rae {NI} -- don't you find there's something a little unctuous? 
CG: I prefer the voice. 
JC2: I'm not writing for this Carly Rae album, also. 
JC1: Yeah, <<yeah>> -- no -- I mean, to me, the -- the kind of, like, muted shrillness of the Kim Petras voice is an appropriate fit for the production choices. I sometimes think that the ideologies 

","JC1",220.1878902,869.085,869.205,120
"149","Popcast4",53,"no",NA,"1stPerson","Present",NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JC2: it- 
CG: {LG} 
JC1: Carly Rae {NI} -- don't you find there's something a little unctuous? 
CG: I prefer the voice. 
JC2: I'm not writing for this Carly Rae album, also. 
JC1: Yeah, yeah <<no>> -- I mean, to me, the -- the kind of, like, muted shrillness of the Kim Petras voice is an appropriate fit for the production choices. I sometimes think that the ideologies 

","JC1",196.1575548,869.205,869.465,260
"150","Popcast4",54,"no",NA,"1stPerson","Present",NA,TRUE,"None",FALSE,FALSE,"i think","Present",NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JC1: the ideologies that people wish to apply to Carly Rae Jepsen are far more advanced or fully formed than Carly Rae Jepsen. 
CG: I think we all feel that way. 
JC1: And, uh <<no>> -- many people on Twitter- {LG} 
CG: No, no, I meant in the room. 
JC1: Oh okay, I was like, I can identify hundreds of them who don't feel that way, but only a hundred. Ooh, Joe said that, hit him, don't 

","JC1",185.2249009,888.749,889.06,311
"151","Popcast4",55,"no",NA,"1stPerson","Present",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JC1: Carly Rae Jepsen are far more advanced or fully formed than Carly Rae Jepsen. 
CG: I think we all feel that way. 
JC1: And, uh no -- many people on Twitter- {LG} 
CG: <<no>> no, I meant in the room. 
JC1: Oh okay, I was like, I can identify hundreds of them who don't feel that way, but only a hundred. Ooh, Joe said that, hit him, don't hit me. 
JP: I -- I just want to say, 

","CG",250.6694041,890.619,890.68,61
"152","Popcast4",56,"no","ContentDisagreement","1stPerson","Present"," many people on twitter",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JC1: Carly Rae Jepsen are far more advanced or fully formed than Carly Rae Jepsen. 
CG: I think we all feel that way. 
JC1: And, uh no -- many people on Twitter- {LG} 
CG: No, <<no>> I meant in the room. 
JC1: Oh okay, I was like, I can identify hundreds of them who don't feel that way, but only a hundred. Ooh, Joe said that, hit him, don't hit me. 
JP: I -- I just want to say, 

","CG",NA,890.68,890.899,219
"153","Popcast4",57,NA,NA,"1stPerson",NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"oh","JC1: are far more advanced or fully formed than Carly Rae Jepsen. 
CG: I think we all feel that way. 
JC1: And, uh no -- many people on Twitter- {LG} 
CG: No, no, I meant in the room. 
JC1: <<oh>> okay, I was like, I can identify hundreds of them who don't feel that way, but only a hundred. Ooh, Joe said that, hit him, don't hit me. 
JP: I -- I just want to say, this is someone who also stands 

","JC1",120.6998655,891.819,892.17,351
"154","Popcast4",58,"okay","Answer","1stPerson","Present","no no i meant in the room",FALSE,"None",TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC1: are far more advanced or fully formed than Carly Rae Jepsen. 
CG: I think we all feel that way. 
JC1: And, uh no -- many people on Twitter- {LG} 
CG: No, no, I meant in the room. 
JC1: Oh <<okay>> I was like, I can identify hundreds of them who don't feel that way, but only a hundred. Ooh, Joe said that, hit him, don't hit me. 
JP: I -- I just want to say, this is someone who also stands 

","JC1",214.8573234,892.24,892.349,109
"155","Popcast4",59,"yeah",NA,"1stPerson","Present",NA,FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: them who don't feel that way, but only a hundred. Ooh, Joe said that, hit him, don't hit me. 
JP: I -- I just want to say, this is someone who also stands for Charlie Puth. 
CG: <<yeah>> 
JC2: {LG} Jon Caramanica- 
JC1: First of all, great American songwriter and producer Charlie Puth. And I'm enough -- here's the thing, I'm a reasonable enough person to identify that the Charlie Puth 

","CG",152.147737,904.2972805,905.2556817,958.4011702
"156","Popcast4",60,"wow",NA,"1stPerson","Present",NA,NA,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"wow","JC1: American songwriter and producer Charlie Puth. And I'm enough -- here's the thing, I'm a reasonable enough person to identify that the Charlie Puth peak has already passed. 
JC2: {LG} 
CG: <<wow>> 
JC1: The songs- 
JC2: {LG} So you're burying Charlie Puth? 
JC1: -the songs that have come out subsequent to the post to the last album have not been as strong. 
CG: He's kicking dirt on Puth. 
JC1: First of all, maybe 

","CG",197.0014798,916.55,917.13,580
"157","Popcast4",61,"yeah",NA,"1stPerson",NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: subsequent to the post to the last album have not been as strong. 
CG: He's kicking dirt on Puth. 
JC1: First of all, maybe some of y'all need to get on Steven Puth. That's all I'm saying. 
JC2: {LG} 
CG: I was waiting when that was happen- 
JC1: <<yeah>> Some of y'all need to get on that. Um, yeah, the -- the -- the subsequent Puth stuff has not been as good. 
JC2: He's not on your list this year. 
JC1: None of those singles were on my list. There was a loucheness, and I think 

","JC1",141.6341124,931.4233586,931.5611288,137.7701682
"158","Popcast4",62,"yeah",NA,"1stPerson","Present",NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: have not been as strong. 
CG: He's kicking dirt on Puth. 
JC1: First of all, maybe some of y'all need to get on Steven Puth. That's all I'm saying. 
JC2: {LG} 
CG: I was waiting when that was happen- 
JC1: Yeah. Some of y'all need to get on that. Um, <<yeah>> the -- the -- the subsequent Puth stuff has not been as good. 
JC2: He's not on your list this year. 
JC1: None of those singles were on my list. There was a loucheness, and I think he -- I 

","JC1",222.9345889,933.1,933.37,270
"159","Popcast4",63,NA,NA,"1stPerson",NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"true","JC2: year. 
JC1: None of those singles were on my list. There was a loucheness, and I think he -- I think -- look, I'm not one to speculate. Actually, that's not <<true>> I am. 
JP: {LG} 
JC1: Sometime after the release of the last album and the release of the songs, Charlie Puth became sentient 

","JC1",109.9846212,947.145,947.335,190
"160","Popcast4",64,"yeah",NA,"1stPerson",NA,NA,FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","CG: problem? 
JC2: Happens to the best of us. 
JC1: He knows what he has -- he knows what he has. I don't know why you looked at me when you said that. {LG} <<yeah>> Charlie Puth became sentient and that's a problem. 
JP: So when Kim Petras becomes sentient, she's done? 
JC1: Here's the thing, Charlie Puth largely does his own songwriting, his own production, I mean, he works 

","JC1",202.1090111,969.445,969.615,170
"161","Popcast4",65,"yes",NA,"1stPerson","Present",NA,FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC1: sturdy enough to sustain, even if she does become more self aware. Tough to say. 
CG: I did not see this as where our 2019 albums of the year conversation was going to land. 
JC2: {LG} And yet. 
CG: <<yes>> Just wanted to point that out. 
JC2: Always keeping you on your toes. 
CG: Maybe we should start talking about the best songs of the year lists. 
JC1: Wait, don't we want to talk about, um- 
CG: No, we're not going to talk about the end of your list 

","CG",NA,1015.669569,1016.103845,434.2755302
"162","Popcast4",66,"wait",NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"wait","CG: this as where our 2019 albums of the year conversation was going to land. 
JC2: {LG} And yet. 
CG: Yes. Just wanted to point that out. 
JC2: Always keeping you on your toes. 
CG: Maybe we should start talking about the best songs of the year lists. 
JC1: <<wait>> don't we want to talk about, um- 
CG: No, we're not going to talk about the end of your list {LG} , where it's -- where it becomes flawed. 
JC1: Where? Which- 
JC2: Oh, come on. We've gotta- 
JC1: wait, which- 
JC2: Caryn's trying to yada, 

","JC1",246.0703102,1021.194,1021.395,201
"163","Popcast4",67,"no","Answer","1stPerson",NA,NA,FALSE,"None",NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","CG: year conversation was going to land. 
JC2: {LG} And yet. 
CG: Yes. Just wanted to point that out. 
JC2: Always keeping you on your toes. 
CG: Maybe we should start talking about the best songs of the year lists. 
JC1: Wait, don't we want to talk about, um- 
CG: <<no>> we're not going to talk about the end of your list {LG} , where it's -- where it becomes flawed. 
JC1: Where? Which- 
JC2: Oh, come on. We've gotta- 
JC1: wait, which- 
JC2: Caryn's trying to yada, yada, some of your real 

","CG",185.6048089,1023.235,1023.625,390
"164","Popcast4",68,NA,NA,"1stPerson",NA,NA,FALSE,"None",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"oh","CG: Maybe we should start talking about the best songs of the year lists. 
JC1: Wait, don't we want to talk about, um- 
CG: No, we're not going to talk about the end of your list {LG} , where it's -- where it becomes flawed. 
JC1: Where? Which- 
JC2: <<oh>> come on. We've gotta- 
JC1: wait, which- 
JC2: Caryn's trying to yada, yada, some of your real choices. 
JP: {NI} and Beautiful things. 
JC1: Say it. Say your -- say names. 
JC2: Let's go through J P's. 
CG: {LG} 

","JC2",136.2997465,1028.508903,1028.794,285.0965749
"165","Popcast4",69,"wait",NA,"1stPerson","Present",NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"wait","CG: songs of the year lists. 
JC1: Wait, don't we want to talk about, um- 
CG: No, we're not going to talk about the end of your list {LG} , where it's -- where it becomes flawed. 
JC1: Where? Which- 
JC2: Oh, come on. We've gotta- 
JC1: <<wait>> which- 
JC2: Caryn's trying to yada, yada, some of your real choices. 
JP: {NI} and Beautiful things. 
JC1: Say it. Say your -- say names. 
JC2: Let's go through J P's. 
CG: {LG} 
JC1: Fine. J P first, save 

","JC1",211.7983522,1029.755799,1030.03134,275.5403364
"166","Popcast4",70,"fine",NA,"1stPerson","Present","let's go through j p's",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"fine","JC2: come on. We've gotta- 
JC1: wait, which- 
JC2: Caryn's trying to yada, yada, some of your real choices. 
JP: {NI} and Beautiful things. 
JC1: Say it. Say your -- say names. 
JC2: Let's go through J P's. 
CG: {LG} 
JC1: <<fine>> J P first, save me for after, it's fine. 
JC2: J P, let's jump back into your list. Number five, you have Eli. Tell us about that album. 
JP: She's the younger sister 

","JC1",164.0024418,1038.815,1039.024,209
"167","Popcast4",71,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"fine","JC2: yada, yada, some of your real choices. 
JP: {NI} and Beautiful things. 
JC1: Say it. Say your -- say names. 
JC2: Let's go through J P's. 
CG: {LG} 
JC1: Fine. J P first, save me for after, it's <<fine>> 
JC2: J P, let's jump back into your list. Number five, you have Eli. Tell us about that album. 
JP: She's the younger sister of the {NI} brothers. 

","JC1",NA,1041.139,1041.53,391
"168","Popcast4",72,NA,NA,"1stPerson",NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"oh","JC2: your list is very diverse as always. You have {NI}, II, Lana, we talked about, Michael Kiwanuka's album, and Black Midi at number nine. 
JP: <<oh>> yeah, Black Mitty, my- 
CG: That was a surprise. 
JP: That was my music geek choice. 
JC2: And that was the one album on your list I think that nobody wrote about. 
JP: I had one playlist for a song- 
JC2: Okay. 
JP: -and probably should have written about 

","JP",191.3835847,1094.09,1094.209,119
"169","Popcast4",73,"yeah","BehaviorAgreement","1stPerson","Present","list is very diverse as always you have {ni} ii lana we talked about michael kiwanuka's album and black midi at number nine",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC2: list is very diverse as always. You have {NI}, II, Lana, we talked about, Michael Kiwanuka's album, and Black Midi at number nine. 
JP: Oh <<yeah>> Black Mitty, my- 
CG: That was a surprise. 
JP: That was my music geek choice. 
JC2: And that was the one album on your list I think that nobody wrote about. 
JP: I had one playlist for a song- 
JC2: Okay. 
JP: -and probably should have written about 

","JP",174.7644282,1094.209,1094.379,170
"170","Popcast4",74,"okay",NA,"1stPerson",NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"okay","JC2: and Black Midi at number nine. 
JP: Oh yeah, Black Mitty, my- 
CG: That was a surprise. 
JP: That was my music geek choice. 
JC2: And that was the one album on your list I think that nobody wrote about. 
JP: I had one playlist for a song- 
JC2: <<okay>> 
JP: -and probably should have written about the album. The album is this really naughty with a K. I mean, the songs are post-punk jazz rock. 

","JC2",93.85734554,1102.57,1102.81,240
"171","Popcast4",75,"no",NA,"1stPerson","Present",NA,NA,"None",NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JP: jazz rock. It is still a guitar band, but it's going in all these wacky directions. 
JC1: They're just like a regular band, like they're not like a nine piece or something? 
JP: <<no>> no, they're not like a nine piece. {LG} They just didn't- 
JC2: Know Bon Iver. That's a nine piece. 
JC1: Yeah, yeah. 
JP: So they're like a standard rock band lineup doing every genre you can think of, live, 

","JP",200.3480133,1120.85612,1120.995,138.8796549
"172","Popcast4",76,"no","ContentDisagreement","1stPerson","Present","they're just like a regular band like they're not like a nine piece or something",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JP: jazz rock. It is still a guitar band, but it's going in all these wacky directions. 
JC1: They're just like a regular band, like they're not like a nine piece or something? 
JP: No, <<no>> they're not like a nine piece. {LG} They just didn't- 
JC2: Know Bon Iver. That's a nine piece. 
JC1: Yeah, yeah. 
JP: So they're like a standard rock band lineup doing every genre you can think of, live, 

","JP",201.0500739,1120.995,1121.254,259
"173","Popcast4",77,"yeah","ContentAgreement","1stPerson","Present",NA,FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JP: but it's going in all these wacky directions. 
JC1: They're just like a regular band, like they're not like a nine piece or something? 
JP: No, no, they're not like a nine piece. {LG} They just didn't- 
JC2: Know Bon Iver. That's a nine piece. 
JC1: <<yeah>> yeah. 
JP: So they're like a standard rock band lineup doing every genre you can think of, live, real time, dystopian, weird, nasty, 

","JC1",244.8143545,1124.694,1124.934,240
"174","Popcast4",78,"yeah","ContentAgreement","1stPerson","Present","know bon iver that's a nine piece",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JP: it's going in all these wacky directions. 
JC1: They're just like a regular band, like they're not like a nine piece or something? 
JP: No, no, they're not like a nine piece. {LG} They just didn't- 
JC2: Know Bon Iver. That's a nine piece. 
JC1: Yeah, <<yeah>> 
JP: So they're like a standard rock band lineup doing every genre you can think of, live, real time, dystopian, weird, nasty, bitter, 

","JC1",140.7711941,1124.934,1125.114,180
"175","Popcast4",79,"no","NotParticle","1stPerson",NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"no","JP: English post-punk jazz funk, punk, rock. 
JC2: And the title of your list is 'The Triumph of the Weird,' and I think that -- that really does cover it. Do you want to play a song there or <<no>> 
JC1: Yeah, play a Black Midi song. 
JC2: Should we play a Black Midi song? 
JC1: It'll certainly be the first time I've heard it. {LG} 
CG: I hate when you say that. 
JC2: Should we play a Black Midi song, J P? 
JC1: {LG} Why, you don't want me to be honest about things that I have not heard. 

","JC2",84.33346866,1146.29,1146.5,210
"176","Popcast4",80,"yeah","Answer","1stPerson","Present","do you want to play a song there or no",FALSE,"None",NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JP: post-punk jazz funk, punk, rock. 
JC2: And the title of your list is 'The Triumph of the Weird,' and I think that -- that really does cover it. Do you want to play a song there or no? 
JC1: <<yeah>> play a Black Midi song. 
JC2: Should we play a Black Midi song? 
JC1: It'll certainly be the first time I've heard it. {LG} 
CG: I hate when you say that. 
JC2: Should we play a Black Midi song, J P? 
JC1: {LG} Why, you don't want me to be honest about things that I have not heard. 
CG: I don't. 

","JC1",304.4496238,1146.899,1147.08,181
"177","Popcast4",81,"yeah",NA,"1stPerson","Present","we can't listen to everything",FALSE,"None",NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: it. {LG} 
CG: I hate when you say that. 
JC2: Should we play a Black Midi song, J P? 
JC1: {LG} Why, you don't want me to be honest about things that I have not heard. 
CG: I don't. {LG} 
JC1: Caryn! 
JC2: We can't listen to everything- 
JC1: <<yeah>> Caryn! I'm -- I'm -- and I'm trying to be transparent here. I'm not going to do this. 
JC2: This is good -- this is good behind the scenes stuff. 
JC1: Do you -- do you dislike it because it makes me seem like I don't know what I'm talking about- 
JC2: {NI} 
JC1: -yeah, or do you dislike it because 

","JC1",280.2835917,1160.096191,1160.296856,200.665245
"178","Popcast4",82,NA,"ContentAgreement","1stPerson","Present",NA,FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"absolutely","JC1: seem like I don't know what I'm talking about- 
JC2: {NI} 
JC1: -yeah, or do you dislike it because it seems like I'm being dismissive of it? 
CG: {LG} I dislike it because I feel like uh, your role as a critic is I want you to have heard these things. 
JC1: I <<absolutely>> agree, but hey, Bob Dylan had a lot of records and I just haven't heard them all, soo. 
JP: You haven't? 

","JC1",193.0330169,1177.45,1178.11,660
"179","Popcast4",83,"absolutely agree","ContentAgreement","1stPerson","Present","your role as a critic is i want you to have heard these thing",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"agree","JC1: I'm talking about- 
JC2: {NI} 
JC1: -yeah, or do you dislike it because it seems like I'm being dismissive of it? 
CG: {LG} I dislike it because I feel like uh, your role as a critic is I want you to have heard these things. 
JC1: I absolutely <<agree>> but hey, Bob Dylan had a lot of records and I just haven't heard them all, soo. 
JP: You haven't? 
JC1: {LG} 
CG: Didn't -- didn't I 

","JC1",119.6106739,1178.11,1178.47,360
"180","Popcast4",84,"yes","Answer","1stPerson","Present","didn't i see you at the beacon",FALSE,"None",NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC1: hey, Bob Dylan had a lot of records and I just haven't heard them all, soo. 
JP: You haven't? 
JC1: {LG} 
CG: Didn't -- didn't I see you at the Beacon? 
JC1: <<yes>> Walking out. {LG} 
JC2: Let's play a Black Midi song, Pedro, thank you. 

","JC1",195.9130268,1188.506143,1188.733764,227.6202779
"181","Popcast4",85,"right","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JC2: Caramanica, back on the hot seat. All <<right>> we're going to blow through the rest of your top 10. 
JC1: I've never sat anywhere not hot. 
JC2: Romeo Santos, Utopia, Lana Del Rey, Norman Rockwell, we spoke about. Kalie Shorr 

","JC2",92.15541918,1245.642397,1245.909,266.6027405
"182","Popcast4",86,"yeah",NA,"1stPerson","Present","we can talk about all this stuff",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC2: Romeo Santos, Utopia, Lana Del Rey, Norman Rockwell, we spoke about. Kalie Shorr Open Book at number seven, we can talk about all this stuff- 
JC1: <<yeah>> 
JC2: -Baby Keem slash Guapdad Four Thousand. Another- 
JC1: {CL} 
JC2: -this is another one where if you look these lists on the New York Times dot com, most of them are linked to previous 

","JC1",94.01550963,1258.955,1259.135,180
"183","Popcast4",87,"yes",NA,"1stPerson","Present","this one like black midi not linked to previous coverage",FALSE,"None",NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC2: these lists on the New York Times dot com, most of them are linked to previous coverage- 
JC1: {LG} 
CG: {LG} 
JC2: -this one like Black Midi, not linked to previous coverage. 
JC1: <<yes>> 
JC2: We'll talk about those 

","JC1",NA,1275.165,1275.435,270
"184","Popcast5",1,"well","Well",NA,"Present","is this the ninth best album of the year",FALSE,"None",FALSE,TRUE,"now i guess","Present","1st","it's like the eleventh","None",FALSE,FALSE,"best","PPT",NA,NA,NA,"well","JC2: dismayed, she may have talked -- tried to talk you out of it, if she was a different kind of editor, 'Jesus is King' by Kanye West. Is this the ninth best album of the year? 
JC1: <<well>> now I guess it's like the eleventh {LG} That's not right! 
CG: That answers the other question, go on. 
JC1: So th- I think the blurb kind of like captures 

",NA,NA,NA,NA,NA
"185","Popcast5",2,"right","NotParticle",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"right","JC2: of editor, 'Jesus is King' by Kanye West. Is this the ninth best album of the year? 
JC1: Well, now I guess it's like the eleventh {LG} That's not <<right>> 
CG: That answers the other question, go on. 
JC1: So th- I think the blurb kind of like captures the attitude that I wanted to convey 

",NA,NA,NA,NA,NA
"186","Popcast5",3,"yes","ContentAgreement","1stPerson","Present","which was also your take in your album review",FALSE,"None",FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yes","JC1: like captures the attitude that I wanted to convey by putting this record on the list. 
JC2: Which was also your take in your album review- 
JC1: <<yes>> 
JC2: -which is that this is old Kanye. 
JC1: Yeah, so- 
JC2: Except- 
JC1: Do you think it's bad? It is perceived as bad. 
JC2: No, I'm not saying it's bad. I'm saying that it lacks the 

",NA,NA,NA,NA,NA
"187","Popcast5",4,"yeah","Phatic",NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,"yeah","JC1: the attitude that I wanted to convey by putting this record on the list. 
JC2: Which was also your take in your album review- 
JC1: Yes! 
JC2: -which is that this is old Kanye. 
JC1: <<yeah>> so- 
JC2: Except- 
JC1: Do you think it's bad? It is perceived as bad. 
JC2: No, I'm not saying it's bad. I'm saying that it lacks the internal tensions of old Kanye. 

",NA,NA,NA,NA,NA
